Bridge_ID,Avg_Delay_Time
1000849,0.0
1000852,0.0
1000854,0.0
1000856,0.0
1000858,0.0
1000859,0.0
1000862,0.0
1000863,0.0
1000867,0.0
1000869,0.0
1000872,0.0
1000875,0.0
1000876,0.0
1000881,0.0
1000886,0.0
1000890,23494.366979708924
1000891,30007.35645170796
1000895,0.0
1000898,0.0
1000900,2498.5786972216765
1000904,0.0
1000905,4496.059068199653
1000909,0.0
1000911,0.0
1000914,0.0
1000917,0.0
1000919,0.0
1000922,0.0
1000923,9748.952831249602
1000924,9749.581887574046
1000927,0.0
1000930,0.0
1000932,26058.540010993896
1000933,0.0
1000936,0.0
1000938,0.0
1000942,0.0
1000943,0.0
1000946,0.0
1000950,6890.733333190094
1000951,0.0
1000952,0.0
1000956,0.0
1000959,3452.9729647446425
1000961,4792.4858414862465
1000962,3258.7111253516023
1000964,0.0
1000967,0.0
1000970,0.0
1000972,0.0
1000977,3950.679908488747
1000978,0.0
1000979,0.0
1000984,13683.699560887519
1000985,0.0
1000988,0.0
1000989,0.0
1000995,0.0
1000998,51962.39639180179
1000999,0.0
1001001,18209.189388733612
1001002,0.0
1001003,9482.904083206802
1001004,0.0
1001009,0.0
1001010,0.0
1001013,0.0
1001014,0.0
1001017,652.0617057633647
1001021,0.0
1001025,0.0
1001026,0.0
1001031,0.0
1001033,0.0
1001035,0.0
1001043,0.0
1001049,0.0
1001050,0.0
1001052,0.0
1001053,0.0
1001057,20420.066393400066
1001058,0.0
1001061,0.0
1001065,0.0
1001066,0.0
1001068,0.0
1001069,4337.075046601627
1001072,0.0
1001075,0.0
1001079,34744.39802873833
1001080,0.0
1001088,0.0
1001090,0.0
1001092,0.0
1001094,0.0
1001095,0.0
1001097,0.0
1001098,0.0
1001103,0.0
1001105,0.0
1001106,0.0
1001108,0.0
1001111,0.0
1001114,44564.087024555854
1001115,0.0
1001118,0.0
1001122,0.0
1001123,0.0
1001125,0.0
1001127,0.0
1001128,0.0
1001131,0.0
1001135,0.0
1001137,0.0
1001138,0.0
1001140,0.0
1001141,0.0
1001143,0.0
1001145,0.0
1001148,0.0
1001150,0.0
1001152,0.0
1001154,0.0
1001157,0.0
1001160,0.0
1001162,0.0
1001165,0.0
1001169,23730.862121736824
1001173,0.0
1001174,0.0
1001176,0.0
1001181,6132.534281575283
1001183,0.0
1001185,0.0
1001187,0.0
1001190,0.0
1001193,0.0
1001197,0.0
1001200,0.0
1001206,6476.169925497574
1001210,0.0
1001211,0.0
1001213,0.0
1001216,0.0
1001218,0.0
1001220,0.0
1001221,0.0
1001223,0.0
1001224,0.0
1001226,0.0
1001227,0.0
1001229,0.0
1001230,0.0
1001232,0.0
1001235,0.0
1001241,0.0
1001243,0.0
1001245,0.0
1001246,0.0
1001257,0.0
1001259,33337.67322031342
1001260,0.0
1001267,0.0
1001268,0.0
1001278,0.0
1001279,0.0
1001280,18444.805424306447
1001281,0.0
1001285,0.0
1001287,0.0
1001294,0.0
1001297,0.0
1001302,0.0
1001306,0.0
1001308,0.0
1001312,0.0
1001314,0.0
1001316,0.0
1001318,0.0
1001319,0.0
1001322,0.0
1001324,0.0
1001326,0.0
1001329,0.0
1001331,9683.758676391673
1001333,9644.566474680234
1001334,8183.645500572582
1001337,15066.643953528193
1001339,0.0
1001342,0.0
1001344,0.0
1001347,8310.19879875506
1001349,0.0
1001351,0.0
1001353,0.0
1001356,0.0
1001358,0.0
1001359,0.0
1001362,0.0
1001363,0.0
1001364,4129.845952705948
1001366,0.0
1001370,0.0
1001371,0.0
1001372,2800.202809628772
1001374,0.0
1001378,15465.19496047289
1001381,0.0
1001383,0.0
1001386,0.0
1001388,15019.20401471359
1001389,10939.658351493596
1001394,0.0
1001397,0.0
1001403,0.0
1001406,36575.21571127169
1001407,35994.903721962684
1001412,0.0
1001413,0.0
1001421,19459.025204461523
1001422,0.0
1001429,0.0
1001430,0.0
1001436,0.0
1001437,0.0
1001445,0.0
1001446,0.0
1001456,7619.440512921736
1001459,0.0
1001464,0.0
1001465,0.0
1001468,0.0
1001471,11414.689240329175
1001472,0.0
1001476,38207.941268219365
1001477,36055.56260789824
1001486,0.0
1001489,0.0
1001494,0.0
1001496,2561.1330835591552
1001503,0.0
1001508,29.397671045088003
1001511,919.997715515217
1001512,21643.66235927237
1001518,8904.90833244757
1001527,12428.33362564129
1001528,0.0
1001531,0.0
1001533,58894.404790500725
1001534,0.0
1001539,3643.6782032742935
1001543,10525.452835130163
1001549,0.0
1001550,13786.003086361536
1001551,0.0
1001552,0.0
1001558,0.0
1001559,8369.593127683493
1001560,0.0
1001562,11380.388005762232
1001563,3933.5655760628906
1001565,0.0
1001566,0.0
1001574,3015.9185632332405
1001576,0.0
1001577,0.0
1001578,0.0
1001579,0.0
1001581,0.0
1001582,0.0
1001584,0.0
1001585,0.0
1001586,0.0
1001587,0.0
1001589,0.0
1001590,0.0
1001591,0.0
1001592,0.0
1001595,0.0
1001596,0.0
1001597,0.0
1001598,0.0
1001603,0.0
1001605,0.0
1001606,0.0
1001607,0.0
1001608,0.0
1001611,0.0
1001612,0.0
1001613,0.0
1001615,0.0
1001617,0.0
1001618,0.0
1001621,0.0
1001622,0.0
1001624,13645.891261241975
1001625,0.0
1001626,0.0
1001627,0.0
1001629,47970.08666895518
1001630,0.0
1001631,0.0
1001632,0.0
1001634,3697.360879288912
1001639,0.0
1001640,0.0
1001641,0.0
1001644,7745.414638096905
1001645,0.0
1001647,0.0
1001648,0.0
1001649,20834.877374139873
1001650,7867.253990131762
1001652,0.0
1001653,0.0
1001654,0.0
1001655,0.0
1001656,0.0
1001657,0.0
1001660,0.0
1001661,0.0
1001663,26389.1392169542
1001664,13958.905160282997
1001670,0.0
1001673,0.0
1001675,0.0
1001676,0.0
1001677,0.0
1001678,0.0
1001680,0.0
1001681,0.0
1001683,0.0
1001686,0.0
1001691,0.0
1001692,0.0
1001693,0.0
1001696,0.0
1001702,0.0
1001710,995.1741364211053
1001711,0.0
1001717,0.0
1001722,0.0
1001723,0.0
1001724,0.0
1001727,0.0
1001730,11135.909373672172
1001733,0.0
1001734,0.0
1001737,0.0
1001740,0.0
1001741,0.0
1001743,0.0
1001745,0.0
1001749,0.0
1001752,0.0
1001754,7297.283032312524
1001756,0.0
1001757,0.0
1001761,0.0
1001762,0.0
1001763,0.0
1001765,0.0
1001767,0.0
1001768,0.0
1001772,0.0
1001773,0.0
1001777,0.0
1001779,0.0
1001781,3614.172089950693
1001783,22712.63805687848
1001784,0.0
1001786,0.0
1001788,0.0
1001789,76113.86526274975
1001790,0.0
1001792,0.0
1001794,23509.99323344502
1001795,16824.183869680517
1001798,0.0
1001799,5864.977478032805
1001800,0.0
1001803,10539.023799945413
1001804,0.0
1001807,0.0
1001809,8029.492771770476
1001811,0.0
1001813,26152.85875132122
1001815,0.0
1001818,0.0
1001819,0.0
1001821,0.0
1001824,0.0
1001826,0.0
1001827,0.0
1001830,0.0
1001832,0.0
1001834,0.0
1001837,0.0
1001838,0.0
1001841,0.0
1001844,0.0
1001848,0.0
1001849,0.0
1001851,0.0
1001854,0.0
1001856,0.0
1001857,0.0
1001860,28272.550624998414
1001862,18643.419243745775
1001864,0.0
1001867,0.0
1001868,0.0
1001869,0.0
1001872,0.0
1001875,27060.852506242383
1001876,0.0
1001879,0.0
1001882,0.0
1001885,0.0
1001888,55820.86241040309
1001889,0.0
1001893,33601.205268687605
1001894,0.0
1001896,0.0
1001898,22991.76210873056
1001899,0.0
1001902,0.0
1001906,0.0
1001908,0.0
1001909,0.0
1001910,0.0
1001915,36616.59183097505
1001916,0.0
1001919,0.0
1001921,0.0
1001922,0.0
1001924,0.0
1001929,0.0
1001930,0.0
1001931,18891.84112781946
1001938,24481.47571839911
1001939,0.0
1001949,37748.1509639204
1001950,0.0
1001953,0.0
1001954,0.0
1001955,0.0
1001958,10868.751210292026
1001961,0.0
1001965,0.0
1001969,0.0
1001970,0.0
1001972,24979.583258850987
1001973,0.0
1001977,0.0
1001980,0.0
1001983,0.0
1001986,3546.0383700826437
1001997,0.0
1001998,5916.703394028669
1002002,3941.850993322981
1002004,0.0
1002007,868.7259488131527
1002008,0.0
1002013,0.0
1002018,0.0
1002019,0.0
1002022,0.0
1002024,1646.3939130488045
1002030,0.0
1002036,0.0
1002037,0.0
1002042,0.0
1002044,0.0
1002046,971.4375638796939
1002048,0.0
1002052,0.0
1002054,490.6614962774196
1002055,3546.7124211615373
1002060,0.0
1002061,0.0
1002062,0.0
1002066,5033.016914775109
1002067,3159.8790755455157
1002069,2449.0574924579582
1002074,0.0
1002076,1516.8761903497216
1002080,8924.923980114645
1002081,0.0
1002082,0.0
1002087,2930.385639071094
1002090,3829.6595060340537
1002092,0.0
1002096,0.0
1002100,5257.523174244868
1002104,0.0
1002106,0.0
1002108,0.0
1002112,0.0
1002115,0.0
1002138,0.0
1002139,0.0
1002141,0.0
1002146,0.0
1002147,0.0
1002148,0.0
1002149,0.0
1002151,0.0
1002156,0.0
1002158,0.0
1002161,0.0
1002162,0.0
1002171,0.0
1002172,0.0
1002173,0.0
1002175,0.0
1002178,0.0
1002179,0.0
1002180,0.0
1002182,0.0
1002183,0.0
1002188,0.0
1002190,0.0
1002191,0.0
1002192,0.0
1002198,0.0
1002199,0.0
1002201,0.0
1002202,0.0
1002205,0.0
1002210,0.0
1002212,0.0
1002214,0.0
1002215,0.0
1002216,0.0
1002218,0.0
1002219,0.0
1002221,0.0
1002223,0.0
1002225,0.0
1002245,0.0
1002246,0.0
1002247,0.0
1002250,0.0
1002252,0.0
1002253,16737.755161028723
1002254,0.0
1002257,0.0
1002258,4309.714370290598
1002260,3189.0923007005103
1002263,4243.842127906171
1002265,2863.519207524948
1002268,0.0
1002269,0.0
1002270,4131.911793468353
1002274,0.0
1002275,0.0
1002276,0.0
1002280,0.0
1002283,1919.350440869882
1002285,497.9173943364428
1002291,0.0
1002293,0.0
1002294,23350.950739829997
1002296,0.0
1002297,2933.5075144488897
1002301,0.0
1002303,17355.838456670404
1002304,10916.468672755418
1002308,0.0
1002309,0.0
1002310,12796.511198993037
1002313,0.0
1002314,0.0
1002316,0.0
1002320,0.0
1002321,0.0
1002323,0.0
1002324,0.0
1002328,0.0
1002329,0.0
1002330,3422.9767240400724
1002331,0.0
1002335,157.6702967605932
1002336,0.0
1002337,0.0
1002338,0.0
1002343,0.0
1002345,2409.458581392754
1002347,4103.140841871112
1002352,691.2237368455619
1002354,0.0
1002360,0.0
1002362,2651.730942134544
1002364,0.0
1002369,668.6919592140046
1002370,0.0
1002372,0.0
1002373,0.0
1002374,0.0
1002375,3055.0329625932095
1002377,0.0
1002378,680.3428791726404
1002380,6292.66808254252
1002383,272.5594708392076
1002384,2855.874537130302
1002386,0.0
1002387,0.0
1002388,0.0
1002389,0.0
1002393,0.0
1002394,0.0
1002395,0.0
1002399,0.0
1002400,0.0
1002403,0.0
1002404,0.0
1002407,6957.224130940254
1002408,0.0
1002409,0.0
1002410,0.0
1002415,824.3511877949016
1002419,0.0
1002420,0.0
1002421,0.0
1002423,0.0
1002424,21656.052674099403
1002427,0.0
1002429,3928.2997354309946
1002430,0.0
1002431,0.0
1002433,0.0
1002435,0.0
1002438,0.0
1002440,8990.45219709615
1002441,0.0
1002443,0.0
1002444,0.0
1002452,0.0
1002453,18477.146461629978
1002456,0.0
1002457,0.0
1002458,0.0
1002460,0.0
1002461,0.0
1002463,0.0
1002464,0.0
1002465,0.0
1002466,3590.6276325551153
1002467,0.0
1002468,0.0
1002469,0.0
1002472,0.0
1002475,0.0
1002478,0.0
1002480,0.0
1002481,0.0
1002485,26826.075783390705
1002486,0.0
1002506,10812.067787251179
1002507,4616.9788545250785
1002524,10057.246479512083
1002525,0.0
1002527,0.0
1002531,1374.2925438929701
1002533,7686.40919392377
1002535,0.0
1002537,17340.585938395652
1002538,33894.52182053453
1002541,11313.666977443947
1002543,0.0
1002545,6310.692375963705
1002548,0.0
1002550,0.0
1002551,0.0
1002554,0.0
1002555,0.0
1002557,0.0
1002558,0.0
1002559,0.0
1002566,0.0
1002567,0.0
1002573,11090.066201460279
1002574,0.0
1002575,3897.658002336599
1002578,0.0
1002580,0.0
1002586,0.0
1002589,0.0
1002591,0.0
1002592,0.0
1002593,0.0
1002596,18510.964392380534
1002597,0.0
1002598,0.0
1002600,0.0
1002602,0.0
1002604,0.0
1002605,0.0
1002607,0.0
1002608,0.0
1002610,0.0
1002611,3883.8739621049635
1002613,0.0
1002615,0.0
1002616,0.0
1002620,0.0
1002622,0.0
1002625,0.0
1002627,1245.6272819880887
1002628,0.0
1002631,0.0
1002632,0.0
1002634,0.0
1002636,0.0
1002637,0.0
1002640,0.0
1002641,0.0
1002643,0.0
1002645,0.0
1002647,0.0
1002650,0.0
1002652,0.0
1002654,0.0
1002655,16696.075095501255
1002656,0.0
1002660,0.0
1002661,0.0
1002662,0.0
1002666,39827.61936010367
1002667,22713.021800484003
1002670,0.0
1002671,0.0
1002672,0.0
1002673,0.0
1002674,0.0
1002676,0.0
1002678,52385.98733883891
1002679,0.0
1002683,0.0
1002684,0.0
1002690,0.0
1002691,0.0
1002692,0.0
1002693,22590.162604508696
1002695,15534.233373428415
1002697,2158.522447434058
1002701,0.0
1002702,0.0
1002703,0.0
1002704,120465.1343697233
1002705,0.0
1002707,0.0
1002709,0.0
1002710,0.0
1002711,0.0
1002718,0.0
1002719,0.0
1002720,0.0
1002722,0.0
1002726,81060.23792401302
1002728,0.0
1002729,53242.089724083526
1002730,0.0
1002733,0.0
1002739,0.0
1002740,0.0
1002742,0.0
1002743,0.0
1002744,0.0
1002745,0.0
1002746,0.0
1002750,0.0
1002751,0.0
1002752,0.0
1002753,0.0
1002756,0.0
1002757,0.0
1002759,0.0
1002761,0.0
1002763,0.0
1002764,0.0
1002767,19328.67001603302
1002768,0.0
1002770,0.0
1002771,0.0
1002775,79453.2342600802
1002776,0.0
1002779,14760.04383257099
1002784,0.0
1002787,0.0
1002788,0.0
1002790,32345.462652384093
1002791,43146.231135749564
1002794,0.0
1002795,0.0
1002800,0.0
1002801,0.0
1002804,6520.90427393948
1002805,34401.678343165164
1002806,0.0
1002809,0.0
1002810,0.0
1002811,0.0
1002812,0.0
1002815,0.0
1002816,0.0
1002817,72268.23731191848
1002818,0.0
1002819,0.0
1002823,14838.997811713136
1002824,0.0
1002825,0.0
1002827,0.0
1002833,0.0
1002834,4404.936835070454
1002836,0.0
1002839,0.0
1002841,0.0
1002843,0.0
1002844,0.0
1002847,0.0
1002848,41397.90474407891
1002851,0.0
1002853,0.0
1002854,0.0
1002856,17858.78398460626
1002857,28510.28510385328
1002861,0.0
1002863,42903.64469766567
1002864,0.0
1002868,0.0
1002869,0.0
1002871,0.0
1002872,0.0
1002875,0.0
1002876,0.0
1002879,37.153100287163014
1002881,0.0
1002882,0.0
1002884,0.0
1002887,0.0
1002888,0.0
1002889,0.0
1002891,0.0
1002893,0.0
1002894,0.0
1002895,128.04540261839082
1002896,0.0
1002899,0.0
1002900,0.0
1002903,0.0
1002904,0.0
1002906,0.0
1002907,0.0
1002909,0.0
1002910,0.0
1002912,0.0
1002913,0.0
1002915,0.0
1002916,0.0
1002919,0.0
1002921,0.0
1002922,0.0
1002923,0.0
1002924,0.0
1002926,0.0
1002927,0.0
1002928,0.0
1002929,0.0
1002931,0.0
1002932,0.0
1002933,0.0
1002935,0.0
1002936,0.0
1002938,0.0
1002939,0.0
1002940,0.0
1002942,0.0
1002943,0.0
1002944,0.0
1002946,0.0
1002947,0.0
1002950,0.0
1002951,0.0
1002954,0.0
1002955,0.0
1002959,0.0
1002960,0.0
1002961,0.0
1002962,0.0
1002964,0.0
1002965,0.0
1002966,0.0
1002967,0.0
1002973,0.0
1002974,0.0
1002975,0.0
1002978,0.0
1002979,0.0
1002980,0.0
1002981,0.0
1002982,0.0
1002984,0.0
1002989,0.0
1002994,0.0
1002997,0.0
1003000,0.0
1003001,1127.489523111143
1003004,0.0
1003007,0.0
1003008,0.0
1003009,0.0
1003012,0.0
1003013,0.0
1003015,0.0
1003016,0.0
1003018,0.0
1003019,0.0
1003023,0.0
1003024,0.0
1003026,0.0
1003027,0.0
1003028,0.0
1003029,0.0
1003031,0.0
1003032,0.0
1003035,0.0
1003036,7918.42262458553
1003037,0.0
1003040,0.0
1003041,0.0
1003042,0.0
1003045,0.0
1003048,0.0
1003049,0.0
1003050,0.0
1003053,0.0
1003054,0.0
1003056,0.0
1003057,0.0
1003058,0.0
1003060,0.0
1003061,0.0
1003062,0.0
1003063,263.6334662303304
1003066,0.0
1003067,0.0
1003068,0.0
1003070,0.0
1003071,0.0
1003073,0.0
1003074,0.0
1003075,0.0
1003076,0.0
1003078,0.0
1003079,0.0
1003080,0.0
1003082,0.0
1003084,0.0
1003085,0.0
1003086,0.0
1003088,0.0
1003090,0.0
1003091,1942.4023611870248
1003093,0.0
1003094,0.0
1003096,0.0
1003097,0.0
1003099,0.0
1003100,0.0
1003101,0.0
1003102,0.0
1003104,0.0
1003105,0.0
1003106,0.0
1003107,0.0
1003110,6117.3459361838295
1003111,0.0
1003113,0.0
1003115,0.0
1003117,0.0
1003118,0.0
1003119,0.0
1003120,0.0
1003121,0.0
1003122,0.0
1003123,0.0
1003125,0.0
1003126,0.0
1003127,0.0
1003128,0.0
1003129,0.0
1003131,0.0
1003132,0.0
1003133,0.0
1003134,0.0
1003135,0.0
1003137,0.0
1003138,0.0
1003139,0.0
1003140,0.0
1003142,0.0
1003143,0.0
1003145,0.0
1003146,0.0
1003147,0.0
1003149,0.0
1003150,0.0
1003151,3873.2633141039623
1003152,0.0
1003153,0.0
1003155,0.0
1003156,0.0
1003158,0.0
1003161,0.0
1003162,0.0
1003163,0.0
1003164,0.0
1003165,0.0
1003166,0.0
1003168,0.0
1003169,0.0
1003170,0.0
1003171,0.0
1003172,0.0
1003175,11839.585782019427
1003176,0.0
1003178,0.0
1003179,0.0
1003182,0.0
1003184,0.0
1003188,0.0
1003189,0.0
1003190,0.0
1003192,15003.357276333487
1003193,0.0
1003196,0.0
1003198,0.0
1003199,0.0
1003201,0.0
1003202,0.0
1003203,0.0
1003205,0.0
1003207,0.0
1003209,0.0
1003210,0.0
1003212,0.0
1003214,0.0
1003216,0.0
1003218,0.0
1003219,0.0
1003222,5736.831825814053
1003223,0.0
1003225,0.0
1003226,0.0
1003228,0.0
1003229,0.0
1003231,0.0
1003232,0.0
1003236,0.0
1003238,0.0
1003239,0.0
1003242,0.0
1003243,0.0
1003246,0.0
1003248,35072.2424455955
1003249,5884.032257846722
1003253,15685.220730821582
1003254,30132.14586854633
1003257,0.0
1003258,0.0
1003263,0.0
1003265,11644.457624562765
1003266,0.0
1003268,0.0
1003269,0.0
1003272,0.0
1003275,0.0
1003276,0.0
1003277,0.0
1003279,0.0
1003280,0.0
1003283,0.0
1003284,0.0
1003287,0.0
1003288,0.0
1003291,0.0
1003294,0.0
1003298,0.0
1003299,0.0
1003301,0.0
1003304,0.0
1003307,0.0
1003309,0.0
1003311,0.0
1003312,0.0
1003315,0.0
1003317,0.0
1003318,0.0
1003320,0.0
1003321,13713.420931271632
1003323,0.0
1003325,0.0
1003327,0.0
1003331,0.0
1003334,0.0
1003335,0.0
1003338,0.0
1003340,0.0
1003341,0.0
1003345,0.0
1003347,0.0
1003348,0.0
1003352,0.0
1003355,0.0
1003357,0.0
1003359,0.0
1003361,4319.133437558345
1003364,0.0
1003365,0.0
1003368,0.0
1003370,6682.978500183363
1003371,0.0
1003373,0.0
1003375,0.0
1003376,0.0
1003378,0.0
1003380,0.0
1003381,0.0
1003382,0.0
1003383,0.0
1003388,2796.4954255675143
1003389,0.0
1003391,0.0
1003393,7756.476255484849
1003394,0.0
1003396,0.0
1003399,0.0
1003400,0.0
1003403,9921.98706120651
1003404,0.0
