,LRP No,Road Chainage,LRP TYPE,Description,Latitude Decimal,Longitued Decimal,,source_file
,LRP038a,36.805,Culvert,Box Culvert,26.0800271,89.0295827,,R560.lrps.htm
,LRP038b,36.925,Culvert,Masonry Culvert,26.0808604,89.0303604,,R560.lrps.htm
,LRP039,37.725,Km Post,Tista Barrage 11km,26.0859719,89.0360552,,R560.lrps.htm
,LRP039a,38.235,Bridge,Start of bridge R C C,26.0891386,89.0396108,,R560.lrps.htm
,LRP039b,38.251,Bridge,End of bridge R C C,26.0892497,89.0396108,,R560.lrps.htm
,LRP039c,38.655,Culvert,Regulator,26.0916663,89.0424441,,R560.lrps.htm
,LRP039d,38.77,Culvert,R C C Culvert,26.0921941,89.0432219,,R560.lrps.htm
,LRP040,38.787,Km Post,Tista Barrage 10km,26.0923886,89.0434163,,R560.lrps.htm
,LRP041,39.787,Km Post,Tista Barrage 09km,26.0994163,89.0496108,,R560.lrps.htm
,LRP042,40.787,Km Post,Tista Barrage 8km,26.1070833,89.048833,,R560.lrps.htm
,LRP043,41.627,Km Post,Tista Barrage 7km,26.1150833,89.0454997,,R560.lrps.htm
,LRP043a,42.06,Culvert,Box Culvert,26.1224993,89.0429441,,R560.lrps.htm
,LRP044,42.597,Km Post,Tista Barrage 06km,26.1224993,89.0411108,,R560.lrps.htm
,LRP045,43.567,Km Post,Tista Barrage 5km,26.131166,89.0399441,,R560.lrps.htm
,LRP046,44.707,Km Post,Tista Barrage 4km,26.1413608,89.039583,,R560.lrps.htm
,LRP046a,44.719,Culvert,Box Culvert,26.1415274,89.0395552,,R560.lrps.htm
,LRP047,45.557,Km Post,Tista Barrage 3km,26.1488052,89.0377497,,R560.lrps.htm
,LRP047a,46.371,Bridge,Start of bridge P.C Girder,26.1555278,89.0364163,,R560.lrps.htm
,LRP047b,46.465,Bridge,End of bridge P.C girder,26.1559444,89.035583,,R560.lrps.htm
,LRP048,46.5,Km Post,Tista Barrage 02km,26.1561111,89.0353052,,R560.lrps.htm
,LRP049,47.59,Km Post,Tista Barrage 01km,26.1658333,89.0353052,,R560.lrps.htm
,LRP049a,48.15,Culvert,Masonry Culvert,26.1707771,89.0357774,,R560.lrps.htm
,LRP050,48.59,Km Post,Km post missing,26.1747493,89.0374163,,R560.lrps.htm
,LRP050a,48.851,Others,End RHD Nilphamari/Start RHD Lalmonirhat,26.1766938,89.0384719,,R560.lrps.htm
,LRP050a,48.851,Others,End RHD Nilphamari/Start RHD Lalmonirhat,26.1766938,89.0384719,,R560.lrps.htm
,LRP051,49.59,Km Post,Km post missing,26.1797216,89.0441941,,R560.lrps.htm
,LRP051a,50.033,Bridge,Start of bridge Regulator,26.177416,89.0480552,,R560.lrps.htm
,LRP051b,50.14,Bridge,End of bridge Regulator,26.1769438,89.0490274,,R560.lrps.htm
,LRP051c,50.18,Bridge,Start teesta bridge,26.1769993,89.0493886,,R560.lrps.htm
,LRP052,50.59,Km Post,Km post missing,26.1796104,89.0528056,,R560.lrps.htm
,LRP052a,50.795,Bridge,End teesta bridge,26.1805549,89.0540833,,R560.lrps.htm
,LRP053,51.59,Km Post,Km post missing,26.1857497,89.0589722,,R560.lrps.htm
,LRP054,52.59,Km Post,Km post missing,26.1923052,89.0659167,,R560.lrps.htm
,LRP055,53.59,Km Post,Km post missing,26.1989719,89.0725827,,R560.lrps.htm
,LRP055a,54.328,Bridge,Start of bridge R C C,26.2036667,89.0779438,,R560.lrps.htm
,LRP055b,54.396,Bridge,End of bridge R C C,26.2039444,89.0785549,,R560.lrps.htm
,LRP056,54.59,Km Post,Km post missing,26.2045833,89.080166,,R560.lrps.htm
,LRP057,55.56,Km Post,Km post missing,26.2078889,89.0891386,,R560.lrps.htm
,LRP058,56.59,Km Post,Km post missing,26.2083889,89.0993052,,R560.lrps.htm
,LRPE,57.13,Others,End at Borokhata more and meet with N509 Hatibandha Lalmonirhat.,26.2084167,89.1045556,,R560.lrps.htm
,,,,,,,,R560.lrps.htm
,,,,,,,,R560.lrps.htm
